Location,Latitude,Longitude
"G0X 2N0, SAINT-ELIE, QC",46.48634337,-72.9547237
"44857, NORWALK, OH",41.23381503835617,-82.59834714356165
"17345, MANCHESTER, PA",40.06258147707317,-76.72515202341464
"64601, CHILLICOTHE, MO",39.8025886587444,-93.55487451726457
"T0M 0S0, CROSSFIELD, AB",51.4272738,-114.0309938
"01040, HOLYOKE, MA",42.20085532222222,-72.6249502625
"SMITHERS, BC",54.7792074,-127.1760991
"BRACEBRIDGE, ON",45.041508,-79.310989
"T6W 1A4, EDMONTON, AB",53.5462055,-113.491241
"T0M 0K0, BOWDEN, AB",51.9327066,-114.0345818
"BERKELEY LK, GA",33.983712,-84.1865849
"23944, KENBRIDGE, VA",36.9621887,-78.125259
"97914, ONTARIO, OR",44.027351309836064,-116.96255866065573
"31750, FITZGERALD, GA",31.71904954059633,-83.24551727477063
"61278, RAPIDS CITY, IL",41.581696,-90.3434561
"MARTIN, MI",32.2675039,-101.9190317
"81521, FRUITA, CO",39.16195168043683,-108.72175337110308
"77302, CONROE, TX",30.3118769,-95.4560512
"L3Z 2B2, BRADFORD, ON",44.098635,-79.6271842
"33172, MIAMI, FL",25.784854426890757,-80.36236950197478
"50138, KNOXVILLE, IA",41.308778697209306,-93.10039273488373
"R3H 1C8, WINNIPEG, MB",49.8999008,-97.20783645
"MILWAUKIE, OR",45.4440051,-122.6412523
"ST-LEONARD, QC",45.58671,-73.5969488
"RENO, NV",39.5261206,-119.8126581
"SIOUX CITY, IA",42.4966815,-96.4058782
"NEW FRANKLIN, MO",39.0172514,-92.7374075
"79412, LUBBOCK, TX",33.54558611762115,-101.8561275753304
"MIAMI GARDENS, FL",25.9420377,-80.2456045
"RED EARTH CREEK, AB",56.5469616,-115.2565612
"L1A 1A5, PORT HOPE, ON",43.946091325,-78.28885615
"N3L 3R7, PARIS, ON",43.2120,-80.3899
"N1R 6G5, CAMBRIDGE, ON",43.3586944,-80.2895884
"61361, SHEFFIELD, IL",41.3584,-89.7373
"90605, WHITTIER, CA",33.9749136,-118.0338664
"ROCKAWAY, NJ",40.9012101,-74.5143232
"S0G 5H0, WOLSELEY, SK",50.4231856,-103.27372833333334
"CONKLIN, NY",42.0342437,-75.803801
"46011, ANDERSON, IN",40.112412718046706,-85.73145273078556
"MAPLE, ON",43.8594952,-79.5068973
"84307, CORINNE, UT",41.5498576,-112.110716
"48030, HAZEL PARK, MI",42.4620142,-83.1035688
"R7C 1A9, BRANDON, MB",49.8861409,-99.9400966
"CIUDAD GUZMAN, JA",19.7001632,-103.463935
"QUEBEC, QC",46.8137431,-71.2084061
"L5T 1A6, MISSISSAUGA, ON",43.6571674,-79.6508402
"56352, MELROSE, MN",45.6746836,-94.8075586
"TEULON, MB",50.383333,-97.266667
"LOCKPORT, IL",41.5894753,-88.057837
"BREINIGSVILLE, PA",40.53769338466426,-75.63517753192541
"ROSEMERE, QC",45.6323155,-73.8052338
"30427, GLENNVILLE, GA",31.9352123377551,-81.92773175408163
"30461, STATESBORO, GA",32.4380721,-81.762407
"S0K 2Z0, NAICAM, SK",52.4196804,-104.4999233
"S7J 2K2, SASKATOON, SK",52.0958697,-106.668261525
"WARBURG, AB",53.1846146,-114.3181098
"77028, HOUSTON, TX",29.823121875862068,-95.28826251471264
"TIPTON, IN",40.2899154,-86.058442
"BRETON, AB",53.1107791,-114.4714876
"GRANDE CACHE, AB",53.8888135,-119.1185658
"95242, LODI, CA",38.9938141,-117.8784472
"LINCOLN ACRES, CA",32.6678312,-117.0728066
"GRAND PRAIRIE, TX",32.7459645,-96.9977846
"TOLLESON, AZ",33.4500497,-112.259309
"ANDERSON, SC",34.5258335,-82.652962
"95138, SAN JOSE, CA",37.3361663,-121.890591
"08028, GLASSBORO, NJ",39.71300033146748,-75.10797364583964
"11430, JAMAICA, NY",40.7029134,-73.8006429
"BOURBON, IN",41.2956002,-86.1163889
"30168, AUSTELL, GA",33.8126059,-84.6343783
"L5C 3G1, MISSISSAUGA, ON",43.57784185,-79.6526346
"L5J 2M4, MISSISSAUGA, ON",43.5156802,-79.65470885
"BAIRDSTOWN, OH",41.1728305,-83.6079869
"HARVARD, IL",42.422241,-88.6137101
"T6B 2R7, EDMONTON, AB",53.5320791,-113.4079042
"LITTLE FALLS, NJ",40.8689882,-74.2082011
"LA HABRA, CA",33.9316066,-117.9454867
"AURORA, ON",43.99973,-79.467545
"45840, FINDLAY, OH",41.05319715,-83.61457245611903
"STOCKTON, CA",37.9577016,-121.290779
"65201, COLUMBIA, MO",38.934944889784944,-92.29952194634409
"63461, PALMYRA, MO",39.7942213,-91.5232557
"MOOSOMIN, SK",50.1443787,-101.669059
"V2T 5W5, ABBOTSFORD, BC",49.07238474,-122.38320512
"QUINCY, IL",39.9356016,-91.4098727
"CHARLESTON, TN",35.2858415,-84.7575018
"ROSEMOUNT, MN",44.7391873,-93.12611
"NEOSHO, MO",36.8665201,-94.3701651
"THORHILD, AB",54.2507824,-113.0570669
"AGUILA, AZ",33.9382885,-113.16751924400995
"RIVERTON, MB",50.9970846,-96.9986993
"DAYTON, OH",39.7589478,-84.1916069
"T0E 0B0, BLUE RIDGE, AB",54.122246,-115.3781467
"83442, RIGBY, ID",43.67004181366964,-111.9231475152233
"EAST LANSDOWNE, PA",39.9456683,-75.2612943
"18046, EAST TEXAS, PA",40.5475968,-75.561297
"WILDER, ID",43.6765486,-116.9118157
"THORNHILL, ON",43.80986765,-79.48342269129985
"62707, SPRINGFIELD, IL",39.81519781493421,-89.62745307243421
"GREENFIELD, IN",39.7855096,-85.7681979
"EDWARDSVILLE, IL",38.8114364,-89.953157
"CHICAGO, IL",41.8755616,-87.6244212
"BLACKFALDS, AB",52.383333,-113.8
"V4L 2N7, DELTA, BC",49.0517502,-123.0425996
"M6H 4A9, TORONTO, ON",43.6559495,-79.43543706666667
"BRITISH COLUMBIA, BC",49.25783145,-123.24624198622213
"GRANDE PTE, MB",49.7599,-97.0329
"VALDOSTA, GA",30.8327022,-83.2784851
"48111, BELLEVILLE, MI",42.2048414,-83.4852106
"54304, GREEN BAY, WI",44.5126379,-88.0125794
"43420, FREMONT, OH",41.34949542961276,-83.11712331753986
"SYLVAN LK, AB",52.3102136,-114.0974155
"ALBANY, CA",37.8871621,-122.298351
"49424, HOLLAND, MI",42.7876022,-86.1090828
"92630, LAKE FOREST, CA",33.6469261,-117.6859213
"WELLSVILLE, PA",40.0506048,-76.9383153
"50595, WEBSTER CITY, IA",42.4695666,-93.8183858
"T4B 1P8, AIRDRIE, AB",51.29159172,-114.00296664000001
"75229, DALLAS, TX",32.8915172486527,-96.86384027664671
"94538, FREMONT, CA",37.518657185885885,-121.96791224984985
"NEW HOLLAND, PA",40.1017643,-76.085227
"WADDELL, AZ",33.5643025,-112.4447662
"76660, MALONE, TX",31.918969722222222,-96.89083836666666
"ZEBULON, NC",35.8221621,-78.3132126
"ROANOKE, VA",37.270973,-79.9414313
"33467, LAKE WORTH, FL",26.6159698,-80.0569927
"34219, PARRISH, FL",27.5875357,-82.4250941
"32340, MADISON, FL",30.464027608163267,-83.40698068571427
"COLBURN, IN",41.5489365,-86.2683398
"TERRE HAUTE, IN",39.4667025,-87.4139119
"OCONOMOWOC, WI",43.1116731,-88.4992659
"ST AUGUSTA, MN",45.449738249999996,-94.19957375108223
PURO - MONTREAL,47.4780349,-83.9955966
"COLUMBUS, IN",39.2014405,-85.9213796
"KLEIN, TX",30.0477196,-95.5324412
"BOSTON HEIGHTS, OH",41.264778,-81.513171
"LEBANON, OH",39.4353373,-84.2029922
"MASSILLON, OH",40.7965119,-81.5231597
"FT MILL, SC",35.0073697,-80.9450759
"PARK CITY, KS",37.8000123,-97.3183763
"WEBSTERVILLE, VT",44.162985,-72.47576806895253
"DES MOINES, IA",41.5868654,-93.6249494
"LISBON, WI",43.1748053,-88.2114676
"BATAVIA, IL",41.8500284,-88.3125738
"83446, SPENCER, ID",44.359105,-112.18444
"INDIANAPOLIS, IN",39.7683331,-86.1583502
"WATSONVILLE, CA",36.9092773,-121.7529071
"S0C 0M0, BIENFAIT, SK",49.1432046,-102.80521075
"MARTINEZ LK, AZ",32.9742,-114.4620
"N7M 5J7, CHATHAM, ON",42.432426268421054,-82.21792575263159
"PHOENIX, AZ",33.4484367,-112.074141
"N5A 3K1, STRATFORD, ON",43.3713338,-80.9523693
"73701, ENID, OK",36.40613687605932,-97.86262662542373
"HUNTERSVILLE, NC",35.4108278,-80.8429304
"TUPELO, MS",34.2576067,-88.7033859
"V0A 1H1, GOLDEN, BC",51.31158193333333,-116.96347045
"MANDEVILLE, LA",30.3582305,-90.0657477
"59421, CASCADE, MT",47.30603435882353,-111.67327861764706
"TONOPAH, AZ",33.514691799999994,-112.90736443166512
"N8H 3C5, LEAMINGTON, ON",42.037510325,-82.60038355
"ROME, GA",34.257038,-85.1646726
"UNION CITY, CA",37.5872576,-122.0215737
"82009, CHEYENNE, WY",41.139981,-104.820246
"T4N 4C7, RED DEER, AB",52.287462839999996,-113.81534494
"56389, WEST UNION, MN",45.8008592,-95.0834331
"MEDORA, IL",39.1744908,-90.1431654
"PAWTUCKET, RI",41.8789531,-71.3821203
"LOWELL, MI",42.6414437,-71.3085329
"CEDAR FALLS, IA",42.5361805,-92.447758
"T1S 2C8, OKOTOKS, AB",50.704355166666666,-113.97270856666667
"N5P 1G4, ST THOMAS, ON",42.781225975,-81.173531475
"CARLSTADT, NJ",40.8403778,-74.0906974
"92782, TUSTIN, CA",33.73134351512592,-117.79421466563268
"PT MOODY, BC",49.2821981,-122.8293554
"MINOOKA, IL",41.4553084,-88.2617305
"R0G 1Z0, ST CLAUDE, MB",49.658114,-98.343383
"CLANDONALD, AB",53.5715357,-110.7170534
"GLEICHEN, AB",50.866694,-113.04988
"CAMANCHE, IA",41.7880862,-90.2562398
"CHOWCHILLA, CA",37.1229997,-120.2601754
"J0P 1X0, SAINT-POLYCARPE, QC",45.300951475,-74.3097158
"55155, SAINT PAUL, MN",44.95672977777778,-93.0920668
"ROUND ROCK, TX",30.5085915,-97.6788056
"VASSAR, MB",49.0969608,-95.8337922
"OCEANSIDE, CA",33.1958696,-117.379483
"86556, TSAILE, AZ",36.3030096,-109.2189408
"KENOSHA, WI",42.5846773,-87.8212263
"LE MARS, IA",42.792151,-96.1662993
"MORINVILLE, AB",53.8009283,-113.6506625
"K7K 7J9, KINGSTON, ON",44.27359585945946,-76.4501746972973
"CUSTER PARK, IL",41.2453096,-88.1300559
"KAMLOOPS, BC",50.6758269,-120.339415
"ALGONA, WA",47.2784027,-122.2542238
"FARR WEST, UT",41.2911942,-112.023827
"80550, WINDSOR, CO",40.47407501911765,-104.90342197058823
"FARMINGDALE, NY",40.7328811,-73.4458564
"BAY HARBOR, MI",26.1509185,-80.1178222
"WINDHAM, OH",41.235056,-81.049261
"COMMERCE, CA",34.003218,-118.1541961
"J0B 2H0, CLEVELAND, QC",45.67896062,-72.124322
"K0L 1C0, BANCROFT, ON",45.055484345454545,-77.86591258766234
"REPENTIGNY, QC",45.7326055,-73.4528307
"BRADENTON, FL",27.4989278,-82.5748194
"M2M 3X4, NORTH YORK, ON",43.79609495,-79.422485675
"T9H 5G2, FORT MCMURRAY, AB",56.7195962,-111.3560445
"COLUMBUS, NE",41.4292988,-97.3581439
"OUTLOOK, SK",51.4866125,-107.0610496
"T8G 2C9, ARDROSSAN, AB",53.5517087,-113.143322
"STRATHMORE, AB",51.0435486,-113.3998479
"BOSTON, MA",42.3554334,-71.060511
"TAUNTON, MA",41.9019257,-71.0931485
"WILMINGTON, CA",33.7800164,-118.262509
"G6E 1B1, SAINTE-MARIE, QC",46.4677214,-71.0407656
"OWENSBORO, KY",37.7742152,-87.1133304
"30420, COBBTOWN, GA",32.2804623,-82.138731
"CALIFORNIA, CA",45.2234573,-76.4969015
"LANGTON, ON",42.7419289,-80.5776754
"DRYDEN, ON",49.785698,-92.835846
"K9J 6X8, PETERBOROUGH, ON",44.1654185,-78.2197085
"PARKLAND COUNTY, AB",53.5050612,-114.3529154
"18011, ALBURTIS, PA",40.51444203127596,-75.60597355465876
"43130, LANCASTER, OH",39.71842124243059,-82.60437808485312
"BOISE, ID",43.6166163,-116.200886
"T7X 3M6, SPRUCE GROVE, AB",53.545204,-113.903503
"T3R 1A1, CALGARY, AB",51.13270284116679,-114.02461733410033
"OKOTOKS, AB",50.7253685,-113.975082
"33170, MIAMI, FL",25.558107501791046,-80.40023023447762
"V0C 2K0, TAYLOR, BC",56.14027525833334,-120.676156175
"93013, CARPINTERIA, CA",34.401429275477234,-119.52101590438897
"MUNDARE, AB",53.5940426,-112.3399002
"CORSICANA, TX",32.091299,-96.4646821
"95004, AROMAS, CA",36.8885646,-121.643001
"REESE, MI",43.4505787,-83.6963533
"18237, MCADOO, PA",40.89845484333333,-75.9948948
"K7L 4V3, KINGSTON, ON",44.28218694285714,-76.44260991428573
"ONTARIO, OR",44.0265525,-116.9629378
"94509, ANTIOCH, CA",38.00062894285714,-121.80388422619048
"CANBY, MN",44.708853,-96.276434
"IRMA, AB",52.917029,-111.2323198
"T2Z 4J2, CALGARY, AB",50.9328226,-113.9678988
El Romeral,19.5779,-101.4146
"80639, GREELEY, CO",40.402847990909095,-104.69979287272727
"LONGMONT, CO",40.1672117,-105.101928
"T0L 1Z0, STAVELY, AB",50.16042,-113.6432996
"S0L 1S0, KINDERSLEY, SK",51.473490989999995,-109.16171152000001
"COLUMBUS, OH",39.9622601,-83.0007065
"J0J 1V0, SAINT-BERNARD-DE-, QC",45.02290861388889,-73.45265701388888
"N0L 1J0, DUTTON, ON",42.6606776,-81.52253571428572
"N0P 1T0, HIGHGATE, ON",42.5021578,-81.8462123
"56533, ELIZABETH, MN",46.38006,-96.1296943
"V3S 0L2, SURREY, BC",49.0849692,-122.76251415
"83221, BLACKFOOT, ID",43.19659119330465,-112.42094215289058
"07503, PATERSON, NJ",40.899575876878615,-74.1607897549133
VANEGAS,24.14348555,-100.94816238737369
"P0J 1E0, EARLTON, ON",47.74910114,-79.834125
"62926, DONGOLA, IL",37.3611615,-89.1659117
"50670, SHELL ROCK, IA",42.7109868,-92.5822798
"DANVERS, MA",42.566751,-70.9368313
"SARNIA, ON",42.9743821,-82.403533
"TEMPLE, TX",31.098207,-97.3427847
"V0K 2S0, YALE, BC",49.563655,-121.432004
"HILLSBORO, ND",47.4038683,-97.0620308
"30019, DACULA, GA",33.9887165,-83.8979573
"SHUNIAH, ON",48.55469745,-88.98890600865857
"13164, WARNERS, NY",43.0853445,-76.3290977
"FERNDALE, WA",48.8466698,-122.589723
"21075, ELKRIDGE, MD",39.2128338,-76.7137155
"80118, LARKSPUR, CO",39.2288481,-104.8844945
"AYLMER, ON",42.773227,-80.983658
"LEXINGTON, MI",38.0464066,-84.4970393
"MILLICENT, AB",50.711694,-111.7768596
"T0A 0K0, BON ACCORD, AB",53.8365209,-113.4123724
"FORKSTON TOWNSHIP, PA",41.47349935,-76.1484890518914
"WINDSOR, WI",43.2165866,-89.3402046
"GUILDERLAND CENTER, NY",42.7020217,-73.9662368
"67068, KINGMAN, KS",37.62896831488372,-98.12297006651163
"58072, VALLEY CITY, ND",46.925783589999995,-98.00331867
"01826, DRACUT, MA",42.68611119571428,-71.30608358285714
"CLACKAMAS, OR",45.1608821,-122.2305038
"HAMBURG, PA",40.5555764,-75.9822929
"T0J 0M0, CARSELAND, AB",50.8516661,-113.4684345
"58278, THOMPSON, ND",47.7735370173267,-97.10883458582369
"27409, GREENSBORO, NC",36.07705364026316,-79.9337807863158
"46953, MARION, IN",40.52958692944,-85.66260555136
"60914, BOURBONNAIS, IL",41.17163812070117,-87.87512570100166
"DECKER PR, TX",30.3094096,-97.6165186
"HALL, NY",42.7939562,-77.066359
"T2E 8M7, CALGARY, AB",51.13099658636703,-114.02416962020037
"T6E 6J8, EDMONTON, AB",53.5462055,-113.491241
"MAIDSTONE, SK",53.0862269,-109.2960964
"92394, VICTORVILLE, CA",34.53557153170732,-117.33201723170731
"L4N 9P7, BARRIE, ON",44.332825,-79.68907585
"19507, BETHEL, PA",40.483801766666666,-76.26515427166667
"K8N 4Z4, BELLEVILLE, ON",44.1700275,-77.34223936666666
"IGNACE, ON",49.41276,-91.654816
"WEST NYACK, NY",41.0962647,-73.9730879
"40324, GEORGETOWN, KY",38.224537749151644,-84.54774315986214
"66830, ADMIRE, KS",38.6409655,-96.1020482388247
"MARATHON, ON",48.7209349,-86.371598
"S4A 0B4, ESTEVAN, SK",49.1299448,-102.9842751
"GOODFIELD, IL",40.6297593,-89.2748084
"DALTON, GA",34.7691867,-84.9702475
"T2C 4S6, CALGARY, AB",51.13099658636703,-114.02416962020037
"28392, TAR HEEL, NC",34.7331708,-78.7904075
"CARSTAIRS, AB",51.5622066,-114.095172
"L6C 1A2, MARKHAM, ON",43.88367608,-79.33580380666668
"ARMSTRONG, BC",50.4435749,-119.1944058
"LAWRENCE, MA",42.7070354,-71.1631137
"OWATONNA, MN",44.0839937,-93.2261076
"EDEN PRAIRIE, MN",44.8546856,-93.470786
"TURLOCK, CA",37.4946568,-120.8465941
"LAMONT, CA",35.264076349999996,-118.91424913852792
"47404, BLOOMINGTON, IN",39.1670396,-86.5342881
"83642, MERIDIAN, ID",43.60030932581687,-116.35469104138032
"91342, SYLMAR, CA",34.30378524330357,-118.4543056825893
"GRAND RAPIDS, MI",42.9632425,-85.6678639
"COLUMBUS, MT",45.6366114,-109.252154
"T4X 1K8, BEAUMONT, AB",53.3527818,-113.4147985
"MANITOBA, MB",50.9959116,-98.79874730491437
"BOLTON, ON",43.879548,-79.73826
"LATHROP, CA",37.8227046,-121.27661
"CORONA, CA",33.8752945,-117.566444
"SENOIA, GA",33.3011663,-84.5540046
"N LAS VEGAS, NV",36.2005843,-115.121584
"P0T 2S0, SCHREIBER, ON",48.811857075,-87.27921525
"HARDISTY, AB",52.6696007,-111.3093794
"56309, ASHBY, MN",46.093016,-95.81755
"DIDSBURY, AB",51.6567661,-114.13756821660974
"T0E 2K0, WABAMUN, AB",53.5598428,-114.4684145
"ST-ESPRIT, QC",45.898371,-73.666077
"L4X 1L4, MISSISSAUGA, ON",43.61046875,-79.577574225
"33142, MIAMI, FL",25.813294405815114,-80.23370560335049
"BLIND RIVER, ON",46.188388,-82.95639
"P0H 1Z0, POWASSAN, ON",46.081412189999995,-79.36181497999999
"59702, BUTTE, MT",46.0131505,-112.536508
"59743, MELROSE, MT",45.6321074,-112.685289
"S0H 2A0, HERBERT, SK",50.4237253,-107.2187044
"PATERSON, NJ",40.9167654,-74.171811
"OKA, QC",45.4612534,-74.0905549
"N2J 2J9, WATERLOO, ON",43.47038455,-80.51509575
"R4H 1E1, HEADINGLEY, MB",49.8761571,-97.3910397
"L4S 1P3, RICHMOND HILL, ON",43.87703105333333,-79.41292276
"54002, BALDWIN, WI",44.952376155434784,-92.37234914021738
"CONCORD, NH",43.207178,-71.537476
"S0L 1A0, ESTON, SK",51.1538864,-108.7485855
"EAST GARRISON, CA",36.6530148,-121.7324481
"L8H 7P5, HAMILTON, ON",43.2427038,-79.7682712
"NIPIGON, ON",49.0149827,-88.2662307
"MEANDER RIVER, AB",59.0449675,-117.7139826
"34208, BRADENTON, FL",27.487370250455136,-82.52605600689208
"BROOKLYN, NY",40.6526006,-73.9497211
"N6N 1N7, LONDON, ON",42.9221,-81.2071
"GRAND FALLS-WINDSOR, NL",48.944151,-55.652618
"76384, VERNON, TX",34.1513105,-99.2860857
"67150, WALDRON, KS",37.0021109,-98.1827704
"38915, BRUCE, MS",33.9920553,-89.3489641
"30234, JENKINSBURG, GA",33.32285357777778,-84.03621628888888
"52730, CAMANCHE, IA",41.786531169999996,-90.28527735499999
"66101, KANSAS CITY, KS",39.112452213102415,-94.62782309246988
"LACOMBE, LA",30.309246,-89.91960055786026
"R2V 2B1, WINNIPEG, MB",49.9405043,-97.1142124
"DANVILLE, KY",37.6456488,-84.7721823
"33126, MIAMI, FL",25.77607220710204,-80.29133949701225
"HENNING, IL",40.3050364,-87.7008567
"DONNELLY, MN",45.6896938,-96.0123218
"PASADENA, TX",29.6910753,-95.2092076
"63851, HAYTI, MO",36.23300050740741,-89.75304277685186
"LADYSMITH, BC",48.9936579,-123.8157964
"90255, HUNTINGTON PARK, CA",33.9805731,-118.2252073
"56315, BRANDON, MN",45.9651633,-95.5987378
"07480, WEST MILFORD, NJ",41.0845561341534,-74.3733293316932
"56378, SAUK CENTRE, MN",45.737465,-94.9525216
"R2X 2R9, WINNIPEG, MB",49.8999008,-97.20783645
"T3J 4C9, CALGARY, AB",51.13270284116679,-114.02461733410033
"INSTITUTE, WV",38.3836097,-81.7654665
"DINORWIC, ON",49.6927409,-92.496806
"EDGERTON, KS",38.7647302,-95.0080224
"STUTTGART, AR",34.5003748,-91.5526281
"60136, GILBERTS, IL",42.077890889361704,-88.36328188957447
"GONZALES, CA",36.5080741,-121.4447041
"67801, DODGE CITY, KS",37.7527982,-100.0170787
"CINCINNATI, OH",39.1014537,-84.5124602
"BOYNTON BEACH, FL",26.5256179,-80.0666026
"HOOKSETT, NH",43.096972,-71.465378
"80701, FORT MORGAN, CO",40.2502582,-103.799951
"93722, FRESNO, CA",36.827622531125826,-119.89352580794701
"SUFFOLK, VA",36.7281341,-76.5834683
"FOLCROFT, PA",39.890946,-75.2837965
"TROY, TX",31.2046542,-97.3003176
"T1M 1N2, COALDALE, AB",49.7271317,-112.6225457
"S4T 1N8, REGINA, SK",50.4456392,-104.6222588
"56073, NEW ULM, MN",44.3135118,-94.45635515991778
"MILTON, PA",41.0177269,-76.853084
"ST ADOLPHE, MB",49.677499,-97.11228
"SANTA MARIA, CA",34.9531295,-120.435857
"OCEANO, CA",35.0988648,-120.612393
"STOUCHSBURG, PA",40.3800923,-76.2321721
"CLAYSVILLE, PA",40.1178504,-80.4103439
"JEROME, ID",42.702266,-114.286704
"MONTROSE, CA",53.5743632,-113.441734
"WAYLAND, MI",42.3632063,-71.3606721
"SYLVANIA TOWNSHIP, OH",41.7152627,-83.70426834796459
"BELOIT, WI",42.5083272,-89.031784
"MARS HILL, ME",46.5149885,-67.8668786
"OAKLEY, MI",37.9974219,-121.7124536
Colombia,27.7045,-99.7610
"CODORUS, PA",39.78957855,-76.9069161640231
"DEL SUR, CA",34.6897069,-118.2886882
"ACME, AB",51.4952039,-113.5130572
"G2C 1A1, QUEBEC, QC",46.83450495,-71.3478035
"49679, SEARS, MI",43.8984534,-85.1876599
"53590, SUN PRAIRIE, WI",43.1834579,-89.2134359
"STE-CLAIRE, QC",46.600629,-70.864906
"PLUMSTEADVILLE, PA",40.3873269,-75.1465614
"48162, MONROE, MI",41.9145037,-83.3968252
"YORK, ON",44.0007518,-79.4372217
"COLDSTREAM, BC",50.2238758,-119.2297404
"60008, ROLLING MEADOWS, IL",42.0841936,-88.0131275
"31771, NORMAN PARK, GA",31.2690741,-83.6871168
"31768, MOULTRIE, GA",31.17128147567185,-83.78453217213578
"46809, FORT WAYNE, IN",41.0799898,-85.1386015
TERM-VAN,49.2827,-123.1207
"CEDAR RAPIDS, IA",41.9758872,-91.6704053
"THUNDER BAY, ON",48.406414,-89.259796
"76033, CLEBURNE, TX",32.33733727017274,-97.41011220193641
"BURNETTSVILLE, IN",40.7611507,-86.5936179
"CORRALITOS, CA",36.995126799999994,-121.78940989713632
"NEW CASTLE, IN",39.9289351,-85.3702477
"T4B 2A7, AIRDRIE, AB",51.288634,-114.0032229
"32526, PENSACOLA, FL",30.421309,-87.2169149
Sin Nombre,25.2581,-108.0495
"45036, LEBANON, OH",39.44519929133612,-84.20741326920668
"54603, LA CROSSE, WI",43.84653225182013,-91.24808093961455
"52722, BETTENDORF, IA",41.5253792,-90.5098639
"S0G 2E0, HANLEY, SK",51.6331238,-106.4314089
"T0G 2A2, SLAVE LAKE, AB",55.2810741,-114.7717876
"BLUE ASH, OH",39.2320073,-84.3782817
"WASHINGTON, IN",38.5612578,-86.1179768
"S0H 3C0, MORSE, SK",50.4110987,-107.03712475
"27877, SEVERN, NC",36.514045,-77.187219
"NIAGARA ON THE LK, ON",43.2556116,-79.0723264
"S0G 0V0, CRAIK, SK",51.048746083333334,-105.8164115
"EAST ST PAUL, MB",49.979488,-97.014771
"01746, HOLLISTON, MA",42.211428385057474,-71.43012029655173
"STAPLES, ON",42.1703295,-82.6008742
"78132, NEW BRAUNFELS, TX",29.7028266,-98.1257348
"PONOKA, AB",52.6794142,-113.5871706
"54749, KNAPP, WI",44.945271640697676,-92.08710602325581
"TULAMEEN, BC",49.5459942,-120.7594786
"FERNLEY, NV",39.6075249,-119.2508406
"53536, EVANSVILLE, WI",42.77627855427408,-89.30694856533242
"PISCATAWAY, NJ",40.5462553,-74.4660408
"MORRILTON, AR",35.154026,-92.7429266
"NORWALK, CA",33.9092802,-118.0849169
"RADISSON, SK",52.4610242,-107.3950488
"ALEXANDRIA, MN",45.8835101,-95.3745015
IZTAPALAPA,19.3588629,-99.0925404
"32804, ORLANDO, FL",28.572163188461538,-81.3858965875
"R0G 1E0, LOWE FARM, MB",49.3547468,-97.5873426
"MAPLE CREEK, SK",49.9056917,-109.4800219
"GARLAND, TX",32.912624,-96.6388833
"WHITEWOOD, SK",50.3313195,-102.2673483
"FAUQUIER, ON",49.3101561,-82.0402338
"CANMORE, AB",51.0866897,-115.3481135
"MILFORD, MA",42.1428913,-71.5164618
"MEADOWS PLACE, TX",29.6513439,-95.5880005
"AUBURN, IN",41.3669902,-85.0588632
"NANTON, AB",50.3481989,-113.770256
"75042, GARLAND, TX",32.91476642517241,-96.67710021482759
"DARIEN, WI",42.6012747,-88.7077382
"BLISS, ID",42.9267744,-114.9492739
"LA CROSSE, IN",41.3175401,-86.891411
"51109, SIOUX CITY, IA",42.4966815,-96.4058782
"N LITTLE ROCK, AR",34.769536,-92.2670941
"T0B 0W0, CHIPMAN, AB",53.6993279,-112.6365327
"OSCEOLA, WI",45.3211518,-92.7054903
"48006, AVOCA, MI",43.0619715,-82.6910367
"WOODBURN, OR",45.143731,-122.8553725
"RICHMOND, UT",41.9227056,-111.813557
"BEAR CREEK TOWNSHIP, PA",41.17497965,-75.80339531815295
"BYRON CENTER, MI",42.81928795,-85.72791602258194
"CAYCE, SC",33.9657091,-81.0739827
"PARRY SOUND, ON",45.6675279,-80.1055284
"URBANA, IN",40.8983773,-85.7927634
"HURLOCK, MD",38.6346863,-75.8637279
"FLUSHING, NY",40.7654301,-73.8174291
"ST-HUBERT, QC",45.5042755,-73.4216976
"LLOYDMINSTER, SK",53.2816669,-109.98633896592374
"HOPE, BC",49.3799779,-121.4415851
"SADDLE LK, AB",51.1297064,-113.9447956
"SPRINGFIELD, MB",49.92955035,-96.692835452736
"MOYIE, BC",49.2881582,-115.8332061
"MERRITT, BC",50.1124876,-120.7884149
"T2E 6T5, CALGARY, AB",51.13099658636703,-114.02416962020037
"TULSA, OK",36.1563122,-95.9927516
"32216, JACKSONVILLE, FL",30.284439544732308,-81.58142147955822
"MCKENZIE, ND",47.7702536,-103.4734684
"43619, NORTHWOOD, OH",41.6033604222973,-83.47665112972972
"MOFFAT, ON",43.5091576,-80.0534479
"LAUREL, MS",31.6940509,-89.1306124
"GOLDEN, BC",51.2992217,-116.9642955
"GLOUCESTER, ON",45.3583853,-75.57073113927936
"GRAVENHURST, ON",44.91741,-79.373131
"MOORPARK, CA",34.285558,-118.8820414
"WOLSELEY, SK",50.4226733,-103.266383
"CHAMBERLAIN, SK",50.85158,-105.5671177
"HONEY CREEK, IA",40.91806367335746,-93.12703637715992
"DUNMORE, PA",41.4198027,-75.6324112
"PEEBLES, OH",38.9489593,-83.4057458
"FULSHEAR, TX",29.690292,-95.8996261
"08037, HAMMONTON, NJ",39.63047807700534,-74.79005947825311
